3025
18,108,65
110,147,5
106,130,218
253,135,216
186,128,77
182,16,219
201,176,236
76,60,8
242,179,188
170,226,111
225,247,250
219,139,250
189,214,236
186,173,163
92,182,176
193,175,188
134,3,15
4,9,11
38,114,43
15,16,224
6,2,26
14,224,115
7,151,53
238,219,25
192,160,228
12,104,91
4,90,24
111,219,91
237,110,83
251,169,40
6,77,116
63,41,10
111,130,154
204,5,195
219,123,85
163,251,119
133,5,206
39,176,155
189,136,78
12,144,163
214,240,184
138,96,150
141,37,245
171,132,202
28,148,175
196,24,212
38,183,83
243,158,163
149,15,253
129,207,183
31,62,34
227,211,116
12,195,149
126,11,195
114,87,55
53,153,142
156,132,208
148,12,140
149,46,152
197,178,159
222,5,121
143,247,157
164,39,53
91,29,122
20,98,59
142,86,39
185,59,115
202,31,14
228,92,197
214,27,73
122,101,120
5,225,203
85,235,61
170,212,169
63,174,180
228,228,216
158,222,147
31,144,34
179,110,32
13,253,75
108,55,91
208,58,42
194,233,16
214,57,148
45,31,112
154,180,248
189,234,194
99,207,114
177,188,48
20,42,16
194,54,59
169,182,251
253,249,128
166,153,210
19,25,194
129,164,246
7,22,119
15,50,217
164,120,119
113,96,29
229,63,217
33,217,111
194,193,239
141,194,60
108,105,184
159,237,248
104,95,202
33,113,230
50,229,246
99,103,152
193,31,172
13,37,248
115,93,137
164,96,168
85,81,29
232,216,65
60,129,36
0,17,11
213,40,143
192,227,101
186,168,184
210,166,4
89,233,153
186,15,24
78,68,0
255,131,127
191,0,201
136,124,199
128,102,161
53,95,249
226,229,191
234,153,113
57,81,144
148,79,115
149,205,109
17,165,40
139,227,57
42,211,173
79,211,95
14,242,157
137,238,39
212,199,214
171,201,114
187,42,139
80,177,114
242,128,212
155,59,102
77,19,200
42,107,151
106,52,162
195,95,61
231,203,189
99,174,240
172,250,252
246,236,192
39,7,121
215,51,154
182,30,98
171,48,147
21,199,92
171,1,78
93,252,237
90,203,233
163,154,127
192,210,217
116,57,238
71,227,67
127,153,180
67,38,250
143,194,56
192,183,74
69,127,52
123,111,176
79,125,24
15,64,254
115,244,226
74,9,166
58,84,33
1,253,162
231,190,73
77,221,160
27,129,168
135,4,133
24,26,232
240,249,58
191,94,132
141,90,77
121,39,70
28,44,134
100,113,231
145,203,126
76,42,21
162,207,214
83,199,100
191,0,190
93,221,103
215,223,204
253,19,120
216,127,161
233,96,202
201,184,69
203,224,215
77,247,146
27,138,170
189,58,132
46,23,111
132,232,199
241,43,171
156,137,240
178,146,154
100,14,127
190,67,173
216,127,126
83,208,66
7,24,222
26,92,170
122,80,175
93,121,21
63,71,251
225,180,199
46,225,42
67,148,107
146,238,48
50,33,19
95,46,234
245,122,138
191,209,72
88,158,34
30,190,211
108,61,189
156,236,194
115,233,97
68,193,176
151,92,45
191,173,37
217,222,223
188,174,17
105,211,181
234,110,232
230,65,82
185,78,80
47,110,47
62,74,41
73,152,19
236,0,41
203,1,182
228,29,243
65,192,181
192,22,11
132,160,141
189,181,157
69,225,226
164,24,202
188,55,143
20,187,219
40,181,104
52,175,197
35,40,19
59,146,213
49,3,225
234,144,226
38,42,95
207,211,208
217,154,56
183,19,8
186,149,173
184,226,129
56,196,3
52,131,83
37,148,131
30,103,177
255,147,116
205,152,103
160,174,66
166,188,99
242,252,243
98,208,158
234,180,32
251,184,154
179,205,152
53,110,227
74,134,23
0,91,217
215,206,215
156,34,54
68,242,49
27,220,65
90,235,97
52,92,122
98,253,139
93,80,51
98,116,154
250,54,95
114,180,187
152,181,158
0,95,186
148,186,193
144,82,227
44,165,75
11,89,250
159,105,179
179,113,167
59,160,216
193,215,175
222,1,150
135,91,118
160,190,115
192,2,249
213,100,192
255,179,105
7,240,253
243,203,60
62,83,96
39,54,43
45,218,28
113,118,105
210,48,147
96,8,144
36,240,231
211,23,210
106,59,125
96,255,65
234,123,247
50,237,35
18,50,239
182,63,133
18,12,68
67,152,229
240,176,178
193,183,182
244,233,103
29,19,242
134,130,139
114,5,43
66,31,113
210,110,232
95,191,94
72,119,99
131,36,249
20,154,185
42,68,146
219,244,121
59,196,196
110,120,12
228,208,179
49,48,113
154,114,82
58,238,223
247,60,130
81,126,15
116,122,188
185,6,191
185,10,69
172,1,161
177,159,10
192,201,61
15,81,19
170,141,6
81,229,185
109,124,157
59,19,195
88,69,74
250,8,177
171,12,123
67,220,176
204,40,136
149,158,194
212,19,14
35,177,214
131,181,127
68,228,16
26,123,141
21,194,156
236,233,9
57,238,158
230,37,219
53,199,72
47,47,82
60,195,240
73,23,245
196,91,30
210,75,240
103,74,101
225,203,147
121,232,153
38,102,152
66,17,140
193,231,156
141,77,90
17,206,71
160,71,102
124,164,72
98,192,46
39,238,254
175,86,5
173,99,173
171,90,138
234,218,18
72,71,255
177,27,36
246,159,214
119,9,78
180,136,118
27,222,148
19,168,81
36,210,46
219,207,187
240,240,98
133,12,8
67,122,208
66,188,245
194,164,183
56,245,92
16,162,42
165,181,167
210,94,184
17,58,158
24,160,151
237,12,62
164,226,123
55,36,121
189,50,155
12,191,138
93,24,133
56,214,39
87,108,16
250,127,134
108,178,241
214,213,70
101,110,227
85,98,95
31,213,48
68,37,230
20,194,141
67,206,134
52,152,108
180,245,205
123,118,208
141,108,115
112,103,100
155,114,5
156,95,190
145,111,81
251,111,27
18,150,70
125,241,137
146,202,29
69,56,70
119,61,182
4,151,227
237,240,13
138,57,212
135,40,22
145,25,201
144,208,75
92,162,162
130,32,27
150,60,20
143,82,169
137,58,50
89,212,229
156,167,66
117,112,133
163,122,76
111,96,228
11,56,54
174,17,183
68,135,116
241,46,198
37,53,1
82,0,103
31,242,192
10,222,70
68,197,36
29,63,91
178,252,251
112,122,179
115,28,240
207,52,57
223,162,253
158,173,62
174,164,36
158,69,162
41,90,235
234,150,172
234,113,7
122,213,18
178,209,155
119,166,131
90,131,231
64,94,51
192,222,240
242,2,177
23,83,162
7,121,156
108,143,70
10,35,255
109,145,91
146,3,52
106,26,58
29,183,252
166,20,148
108,131,2
221,141,229
121,77,96
50,245,144
157,39,143
15,184,2
141,196,95
171,215,213
160,206,109
116,248,160
60,60,176
11,45,29
4,140,138
69,120,206
15,124,108
36,207,103
195,58,86
52,54,16
128,173,53
99,23,197
136,144,220
168,101,168
43,54,69
121,35,213
223,20,199
50,189,225
154,59,7
177,40,200
24,31,98
173,28,179
190,148,168
234,219,82
95,118,213
83,144,11
53,241,138
183,126,126
236,226,97
156,46,169
62,43,91
228,99,81
118,210,214
253,60,31
53,47,37
170,31,138
247,62,221
53,58,194
9,111,224
204,7,2
207,218,63
138,57,77
232,239,33
43,145,161
135,188,31
24,95,212
128,230,62
106,105,92
23,102,91
5,106,131
12,95,207
217,233,59
47,119,131
40,63,93
142,246,203
118,177,181
250,41,177
182,100,30
115,139,39
113,155,143
182,101,254
57,26,217
199,228,171
254,204,114
216,154,6
124,31,237
28,52,147
152,11,97
213,212,50
68,190,199
252,46,174
137,174,37
230,181,203
250,223,222
130,62,172
101,97,208
82,135,140
141,254,63
58,79,193
205,28,246
208,234,247
130,50,181
102,144,235
42,110,177
216,5,11
229,101,42
164,47,238
232,223,234
56,216,72
28,199,150
99,202,234
157,44,16
124,118,26
157,25,251
231,44,145
171,32,106
153,232,127
165,53,169
191,117,75
194,22,62
23,248,3
86,84,35
248,114,132
51,133,45
110,51,124
145,178,235
80,22,13
8,132,239
84,202,193
141,135,243
22,245,54
77,161,153
205,36,241
201,232,60
176,220,107
112,238,40
198,158,250
124,194,219
116,132,61
217,64,250
227,131,78
228,48,41
140,22,75
41,62,189
87,171,122
247,102,190
64,220,1
207,16,228
134,198,227
132,139,171
134,216,172
136,103,199
210,241,54
77,81,113
55,138,4
128,54,176
96,197,136
208,6,36
69,124,15
191,42,79
33,161,126
113,38,215
179,134,54
239,21,34
63,81,204
204,54,2
91,232,27
17,106,109
206,9,204
172,13,214
220,248,64
174,56,22
43,192,177
235,154,49
217,68,119
122,241,112
25,234,194
117,37,217
153,71,173
53,232,234
243,86,49
138,121,241
233,130,144
253,241,230
77,160,26
67,19,108
80,2,95
184,117,81
4,223,168
27,183,18
31,140,172
232,165,178
130,167,43
163,244,92
143,115,31
12,48,140
127,15,44
4,150,171
200,197,179
92,170,173
0,50,46
108,158,60
32,212,78
